source_path,source_sha256,line,function,marker,text
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,667,<file-scope>,ioctl_entry,".compat_ioctl = compat_auxadc_unlocked_ioctl,"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1515,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_register);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1515,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_register);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1518,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_read_channel);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1518,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_read_channel);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1522,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_0_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1522,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_0_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1525,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_0_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1525,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_0_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1530,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_1_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1530,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_1_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1533,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_1_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1533,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_1_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1539,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_2_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1539,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_2_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1542,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_2_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1542,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_2_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1548,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_3_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1548,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_3_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1551,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_3_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1551,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_3_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1556,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_4_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1556,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_4_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1559,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_4_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1559,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_4_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1564,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_5_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1564,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_5_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1567,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_5_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1567,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_5_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1572,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_6_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1572,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_6_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1575,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_6_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1575,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_6_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1580,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_7_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1580,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_7_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1583,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_7_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1583,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_7_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1588,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_8_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1588,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_8_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1591,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_8_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1591,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_8_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1596,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_9_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1596,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_9_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1599,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_9_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1599,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_9_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1604,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_10_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1604,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_10_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1607,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_10_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1607,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_10_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1612,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_11_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1612,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_11_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1615,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_11_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1615,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_11_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1620,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_12_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1620,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_12_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1623,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_12_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1623,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_12_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1628,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_13_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1628,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_13_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1631,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_13_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1631,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_13_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1636,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_14_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1636,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_14_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1639,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_14_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1639,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_14_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1644,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_15_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1644,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_15_Slope);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1647,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_15_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1647,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_15_Offset);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1651,<file-scope>,proc_sysfs_debugfs_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_Is_Calibration);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1651,<file-scope>,device_registration,"ret = device_create_file(dev, &dev_attr_AUXADC_Channel_Is_Calibration);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1713,<file-scope>,proc_sysfs_debugfs_registration,"mt_auxadc_dir = proc_mkdir(""mt-auxadc"", NULL);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1718,<file-scope>,proc_sysfs_debugfs_registration,"proc_create(""dump_auxadc_status"", S_IRUGO | S_IWUSR, mt_auxadc_dir, &auxadc_debug_proc_fops);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1736,<file-scope>,device_registration,"ret = alloc_chrdev_region(&auxadc_cali_devno, 0, 1, AUXADC_CALI_DEVNAME);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1743,<file-scope>,device_registration,"ret = cdev_add(auxadc_cali_cdev, auxadc_cali_devno, 1);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1748,<file-scope>,device_registration,"auxadc_cali_class = class_create(THIS_MODULE, AUXADC_CALI_DEVNAME);"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1749,<file-scope>,device_registration,"adc_dev = (struct device *)device_create(auxadc_cali_class,"
drivers/misc/mediatek/auxadc/mtk_auxadc.c,5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,1959,<file-scope>,device_registration,ret = platform_driver_register(&mt_auxadc_driver);
drivers/misc/mediatek/base/power/clkbuf_v1/mt8183/mtk_clkbuf_hw.c,6de0b4d0c4930e20580e07dc49240bd556e8c64cb3015a03bd8aee798b71462e,1387,<file-scope>,proc_sysfs_debugfs_registration,"r = sysfs_create_group(power_kobj, &clk_buf_attr_group);"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,352,<file-scope>,secure_world,"ret = mt_secure_call(MTK_SIP_KERNEL_PMU_EVA, 0,"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,357,<file-scope>,secure_world,"ret = mt_secure_call(MTK_SIP_KERNEL_PMU_EVA, 0,"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,361,<file-scope>,secure_world,"ret = mt_secure_call(MTK_SIP_KERNEL_PMU_EVA, 0,"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,475,<file-scope>,secure_world,"ret = mt_secure_call(MTK_SIP_KERNEL_PMU_EVA, 1, idx, cpu_opp_cur[0] || (cpu_opp_cur[1] << 16));"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,548,<file-scope>,secure_world,"ret = mt_secure_call(MTK_SIP_KERNEL_PMU_EVA, 2, idx, cpu_opp_cur[0] || (cpu_opp_cur[1] << 16));"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,961,<file-scope>,user_copy,"if (copy_from_user(buf, buffer, count))"
drivers/misc/mediatek/base/power/cm_mgr_v1/mtk_cm_mgr.c,06b7dcf8260ea6dce97f006d640c0c9a8498573217c246fff152466ec290fa78,1069,<file-scope>,proc_sysfs_debugfs_registration,"dir = proc_mkdir(""cm_mgr"", NULL);"
drivers/misc/mediatek/base/power/cpufreq_v1/inc/mtk_cpufreq_internal.h,b9693a81fa6cb0a2cf681a2d2ead0dfddebfcfefd509530621cdf469b0d68a34,136,<file-scope>,property_or_boot_state,/* PROCFS */
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_hybrid.c,90b05b36f19eb00aebde957458a068fef88d28e654c991823fd79595c1e4731e,949,<file-scope>,proc_sysfs_debugfs_registration,"dir = proc_mkdir(""cpuhvfs"", NULL);"
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_hybrid.c,90b05b36f19eb00aebde957458a068fef88d28e654c991823fd79595c1e4731e,991,<file-scope>,device_registration,r = platform_driver_register(&_mt_dvfsp_pdrv);
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_interface.c,d835a72238a90d48de3501d42b3ab2ff7ce887e829adf0a00fd6a6c559374e1c,56,<file-scope>,user_copy,"if (copy_from_user(buf, buffer, count))"
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_interface.c,d835a72238a90d48de3501d42b3ab2ff7ce887e829adf0a00fd6a6c559374e1c,490,<file-scope>,proc_sysfs_debugfs_registration,"dir = proc_mkdir(""cpufreq"", NULL);"
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_interface.c,d835a72238a90d48de3501d42b3ab2ff7ce887e829adf0a00fd6a6c559374e1c,505,<file-scope>,proc_sysfs_debugfs_registration,"cpu_dir = proc_mkdir(p->name, dir);"
drivers/misc/mediatek/base/power/cpufreq_v1/src/mtk_cpufreq_main.c,61810095093dac0f1e800e653300465e0b5c162baf060225604b6ae2539e3230,1546,<file-scope>,device_registration,ret = platform_driver_register(&_mt_cpufreq_pdrv);
drivers/misc/mediatek/base/power/dcm_v1/mtk_dcm.c,628607d7c89aa2d0a0cec1cd2a8ecc780458575b8c51ed9424aa9f821069437e,450,<file-scope>,proc_sysfs_debugfs_registration,"err = sysfs_create_file(power_kobj, &dcm_state_attr.attr);"
drivers/misc/mediatek/base/power/dcm_v1/mtk_dcm.c,628607d7c89aa2d0a0cec1cd2a8ecc780458575b8c51ed9424aa9f821069437e,452,<file-scope>,property_or_boot_state,"dcm_pr_err(""[%s]: fail to create sysfs\n"", __func__);"
drivers/misc/mediatek/base/power/dcm_v1/mtk_dcm.c,628607d7c89aa2d0a0cec1cd2a8ecc780458575b8c51ed9424aa9f821069437e,459,<file-scope>,proc_sysfs_debugfs_registration,"err = sysfs_create_file(power_kobj, &dcm_debug_mon_attr.attr);"
drivers/misc/mediatek/base/power/dcm_v1/mtk_dcm.c,628607d7c89aa2d0a0cec1cd2a8ecc780458575b8c51ed9424aa9f821069437e,461,<file-scope>,property_or_boot_state,"dcm_pr_err(""[%s]: fail to create sysfs\n"", __func__);"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,296,<file-scope>,secure_world,"value[i] = mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_READ,"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,312,<file-scope>,secure_world,"status = mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_READ,"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,331,<file-scope>,secure_world,"value = mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_K_RST,"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,354,<file-scope>,secure_world,"mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_INIT, 0, 0, 0);"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,361,<file-scope>,secure_world,"mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_ENABLE,"
drivers/misc/mediatek/base/power/drcc_v1/mt8183/mtk_drcc.c,2972b95548bd8df2968063f41b1a3c70b78856e074f3cd253741ebb805762bbf,370,<file-scope>,secure_world,"mt_secure_call_drcc(MTK_SIP_KERNEL_DRCC_TRIG,"
