key,ps7330,ps7331,changed,focus
CONFIG_64BIT,y,y,false,false
CONFIG_6LOWPAN,not set,not set,false,false
CONFIG_A60810_SUPPORT,not set,not set,false,false
CONFIG_ABX500_CORE,not set,not set,false,false
CONFIG_ACCDET_EINT,not set,not set,false,false
CONFIG_ACCDET_EINT_IRQ,y,y,false,false
CONFIG_ACCDET_PIN_RECOGNIZATION,not set,not set,false,false
CONFIG_ACCDET_PIN_SWAP,not set,not set,false,false
CONFIG_ACCDET_SUPPORT_BI_EINT,not set,not set,false,false
CONFIG_ACCDET_SUPPORT_EINT0,y,y,false,false
CONFIG_ACCDET_SUPPORT_EINT1,not set,not set,false,false
CONFIG_ACCDET_TS3A226AE,y,y,false,false
CONFIG_ACCESSIBILITY,not set,not set,false,false
CONFIG_AD2S1200,not set,not set,false,false
CONFIG_AD2S1210,not set,not set,false,false
CONFIG_AD2S90,not set,not set,false,false
CONFIG_AD5064,not set,not set,false,false
CONFIG_AD525X_DPOT,not set,not set,false,false
CONFIG_AD5360,not set,not set,false,false
CONFIG_AD5380,not set,not set,false,false
CONFIG_AD5421,not set,not set,false,false
CONFIG_AD5446,not set,not set,false,false
CONFIG_AD5449,not set,not set,false,false
CONFIG_AD5504,not set,not set,false,false
CONFIG_AD5624R_SPI,not set,not set,false,false
CONFIG_AD5686,not set,not set,false,false
CONFIG_AD5755,not set,not set,false,false
CONFIG_AD5764,not set,not set,false,false
CONFIG_AD5791,not set,not set,false,false
CONFIG_AD5933,not set,not set,false,false
CONFIG_AD7150,not set,not set,false,false
CONFIG_AD7152,not set,not set,false,false
CONFIG_AD7192,not set,not set,false,false
CONFIG_AD7266,not set,not set,false,false
CONFIG_AD7280,not set,not set,false,false
CONFIG_AD7291,not set,not set,false,false
CONFIG_AD7298,not set,not set,false,false
CONFIG_AD7303,not set,not set,false,false
CONFIG_AD7476,not set,not set,false,false
CONFIG_AD7606,not set,not set,false,false
CONFIG_AD7746,not set,not set,false,false
CONFIG_AD7780,not set,not set,false,false
CONFIG_AD7791,not set,not set,false,false
CONFIG_AD7793,not set,not set,false,false
CONFIG_AD7816,not set,not set,false,false
CONFIG_AD7887,not set,not set,false,false
CONFIG_AD7923,not set,not set,false,false
CONFIG_AD799X,not set,not set,false,false
CONFIG_AD8366,not set,not set,false,false
CONFIG_AD9523,not set,not set,false,false
CONFIG_AD9832,not set,not set,false,false
CONFIG_AD9834,not set,not set,false,false
CONFIG_ADE7753,not set,not set,false,false
CONFIG_ADE7754,not set,not set,false,false
CONFIG_ADE7758,not set,not set,false,false
CONFIG_ADE7759,not set,not set,false,false
CONFIG_ADE7854,not set,not set,false,false
CONFIG_ADF,not set,not set,false,false
CONFIG_ADF4350,not set,not set,false,false
CONFIG_ADFS_FS,not set,not set,false,false
CONFIG_ADIS16060,not set,not set,false,false
CONFIG_ADIS16080,not set,not set,false,false
CONFIG_ADIS16130,not set,not set,false,false
CONFIG_ADIS16136,not set,not set,false,false
CONFIG_ADIS16201,not set,not set,false,false
CONFIG_ADIS16203,not set,not set,false,false
CONFIG_ADIS16204,not set,not set,false,false
CONFIG_ADIS16209,not set,not set,false,false
CONFIG_ADIS16220,not set,not set,false,false
CONFIG_ADIS16240,not set,not set,false,false
CONFIG_ADIS16260,not set,not set,false,false
CONFIG_ADIS16400,not set,not set,false,false
CONFIG_ADIS16480,not set,not set,false,false
CONFIG_ADJD_S311,not set,not set,false,false
CONFIG_ADT7316,not set,not set,false,false
CONFIG_ADVISE_SYSCALLS,y,y,false,false
CONFIG_ADXRS450,not set,not set,false,false
CONFIG_AFFS_FS,not set,not set,false,false
CONFIG_AF_RXRPC,not set,not set,false,false
CONFIG_AIO,y,y,false,false
CONFIG_AK09911,not set,not set,false,false
CONFIG_AK8975,not set,not set,false,false
CONFIG_AL3320A,not set,not set,false,false
CONFIG_ALLOW_DEV_COREDUMP,y,y,false,false
CONFIG_ALTERA_STAPL,not set,not set,false,false
CONFIG_AMAZON,y,y,false,false
CONFIG_AMAZON_BOOTUP_KEEP_WATCHDOG,y,y,false,false
CONFIG_AMAZON_DEBUG_CLK,y,y,false,false
CONFIG_AMAZON_DSP_FRAMEWORK,y,y,false,false
CONFIG_AMAZON_LD,y,y,false,false
CONFIG_AMAZON_LD_SWITCH,y,y,false,false
CONFIG_AMAZON_METRICS_LOG,not set,not set,false,false
CONFIG_AMAZON_MINERVA_METRICS_LOG,not set,not set,false,false
CONFIG_AMAZON_POWEROFF_LOG,not set,not set,false,false
CONFIG_AMAZON_SIGN_OF_LIFE,not set,not set,false,false
CONFIG_AMAZON_SIGN_OF_LIFE_MTK,not set,not set,false,false
CONFIG_AMBA_PL08X,not set,not set,false,false
CONFIG_AMD_PHY,not set,not set,false,false
CONFIG_AMZN,y,y,false,false
CONFIG_AMZN_DRV_TEST,not set,not set,false,false
CONFIG_AMZN_IDME,y,y,false,false
CONFIG_AMZN_INPUT_KEYCOMBO,y,y,false,false
CONFIG_AMZN_METRICS_LOG,y,y,false,false
CONFIG_AMZN_METRICS_LOG_TEST,not set,not set,false,false
CONFIG_AMZN_MINERVA_METRICS_LOG,y,y,false,false
CONFIG_AMZN_POWEROFF_LOG,y,y,false,false
CONFIG_AMZN_RT_TRACE,not set,not set,false,false
CONFIG_AMZN_SIGN_OF_LIFE,y,y,false,false
CONFIG_AMZN_SIGN_OF_LIFE_RTC,y,y,false,false
CONFIG_AMZN_THERMAL_VIRTUAL_SENSOR,y,y,false,false
CONFIG_ANDROID,y,y,false,false
CONFIG_ANDROID_BINDER_DEVICES,"""binder,hwbinder,vndbinder""","""binder,hwbinder,vndbinder""",false,false
CONFIG_ANDROID_BINDER_IPC,y,y,false,false
CONFIG_ANDROID_BINDER_IPC_32BIT,not set,not set,false,false
CONFIG_ANDROID_BINDER_IPC_SELFTEST,not set,not set,false,false
CONFIG_ANDROID_DEFAULT_SETTING,y,y,false,false
CONFIG_ANDROID_INTF_ALARM_DEV,y,y,false,false
CONFIG_ANDROID_LOW_MEMORY_KILLER,y,y,false,false
CONFIG_ANDROID_LOW_MEMORY_KILLER_AUTODETECT_OOM_ADJ_VALUES,y,y,false,false
CONFIG_ANDROID_PARANOID_NETWORK,y,y,false,false
CONFIG_ANDROID_TIMED_GPIO,not set,not set,false,false
CONFIG_ANDROID_TIMED_OUTPUT,y,y,false,false
CONFIG_ANON_INODES,y,y,false,false
CONFIG_APDS9300,not set,not set,false,false
CONFIG_APDS9802ALS,not set,not set,false,false
CONFIG_APDS9960,not set,not set,false,false
CONFIG_AQUANTIA_PHY,not set,not set,false,false
CONFIG_ARCH_BCM_IPROC,not set,not set,false,false
CONFIG_ARCH_BERLIN,not set,not set,false,false
CONFIG_ARCH_DMA_ADDR_T_64BIT,y,y,false,false
CONFIG_ARCH_EXYNOS7,not set,not set,false,false
CONFIG_ARCH_HAS_ATOMIC64_DEC_IF_POSITIVE,y,y,false,false
CONFIG_ARCH_HAS_CACHE_LINE_SIZE,y,y,false,false
CONFIG_ARCH_HAS_ELF_RANDOMIZE,y,y,false,false
CONFIG_ARCH_HAS_GCOV_PROFILE_ALL,y,y,false,false
CONFIG_ARCH_HAS_HOLES_MEMORYMODEL,y,y,false,false
CONFIG_ARCH_HAS_KCOV,y,y,false,false
CONFIG_ARCH_HAS_SG_CHAIN,y,y,false,false
CONFIG_ARCH_HAS_TICK_BROADCAST,y,y,false,false
CONFIG_ARCH_HISI,not set,not set,false,false
CONFIG_ARCH_LAYERSCAPE,not set,not set,false,false
CONFIG_ARCH_MEDIATEK,not set,not set,false,false
CONFIG_ARCH_MMAP_RND_BITS,18,18,false,false
CONFIG_ARCH_MMAP_RND_BITS_MAX,24,24,false,false
CONFIG_ARCH_MMAP_RND_BITS_MIN,18,18,false,false
CONFIG_ARCH_MMAP_RND_COMPAT_BITS,11,11,false,false
CONFIG_ARCH_MMAP_RND_COMPAT_BITS_MAX,16,16,false,false
CONFIG_ARCH_MMAP_RND_COMPAT_BITS_MIN,11,11,false,false
CONFIG_ARCH_MTK_PROJECT,"""trona""","""trona""",false,false
CONFIG_ARCH_NEEDS_CPU_IDLE_COUPLED,not set,not set,false,false
CONFIG_ARCH_PHYS_ADDR_T_64BIT,y,y,false,false
CONFIG_ARCH_QCOM,not set,not set,false,false
CONFIG_ARCH_ROCKCHIP,not set,not set,false,false
CONFIG_ARCH_SEATTLE,not set,not set,false,false
CONFIG_ARCH_SELECT_MEMORY_MODEL,y,y,false,false
CONFIG_ARCH_SPARSEMEM_DEFAULT,y,y,false,false
CONFIG_ARCH_SPARSEMEM_ENABLE,y,y,false,false
CONFIG_ARCH_SPRD,not set,not set,false,false
CONFIG_ARCH_STRATIX10,not set,not set,false,false
CONFIG_ARCH_SUPPORTS_ATOMIC_RMW,y,y,false,false
CONFIG_ARCH_SUPPORTS_DEBUG_PAGEALLOC,y,y,false,false
CONFIG_ARCH_SUSPEND_POSSIBLE,y,y,false,false
CONFIG_ARCH_TEGRA,not set,not set,false,false
CONFIG_ARCH_THUNDER,not set,not set,false,false
CONFIG_ARCH_USE_CMPXCHG_LOCKREF,y,y,false,false
CONFIG_ARCH_VEXPRESS,not set,not set,false,false
CONFIG_ARCH_WANT_COMPAT_IPC_PARSE_VERSION,y,y,false,false
CONFIG_ARCH_WANT_FRAME_POINTERS,y,y,false,false
CONFIG_ARCH_WANT_HUGE_PMD_SHARE,y,y,false,false
CONFIG_ARCH_WANT_OPTIONAL_GPIOLIB,y,y,false,false
CONFIG_ARCH_XGENE,not set,not set,false,false
CONFIG_ARCH_ZYNQMP,not set,not set,false,false
CONFIG_ARM64,y,y,false,true
CONFIG_ARM64_16K_PAGES,not set,not set,false,false
CONFIG_ARM64_4K_PAGES,y,y,false,true
CONFIG_ARM64_64K_PAGES,not set,not set,false,false
CONFIG_ARM64_CRYPTO,y,y,false,false
CONFIG_ARM64_ERRATUM_1024718,y,y,false,false
CONFIG_ARM64_ERRATUM_819472,y,y,false,false
CONFIG_ARM64_ERRATUM_824069,y,y,false,false
CONFIG_ARM64_ERRATUM_826319,y,y,false,false
CONFIG_ARM64_ERRATUM_827319,y,y,false,false
CONFIG_ARM64_ERRATUM_832075,y,y,false,false
CONFIG_ARM64_ERRATUM_843419,y,y,false,false
CONFIG_ARM64_ERRATUM_845719,y,y,false,false
CONFIG_ARM64_ERRATUM_855872,y,y,false,false
CONFIG_ARM64_ERRATUM_855873,y,y,false,false
CONFIG_ARM64_ERRATUM_858921,y,y,false,false
CONFIG_ARM64_HW_AFDBM,y,y,false,false
CONFIG_ARM64_LSE_ATOMICS,not set,not set,false,false
CONFIG_ARM64_MODULE_CMODEL_LARGE,y,y,false,false
CONFIG_ARM64_MODULE_PLTS,y,y,false,false
CONFIG_ARM64_PAN,y,y,false,false
CONFIG_ARM64_PTDUMP,not set,not set,false,false
CONFIG_ARM64_RANDOMIZE_TEXT_OFFSET,not set,not set,false,false
CONFIG_ARM64_SW_TTBR0_PAN,y,y,false,false
CONFIG_ARM64_UAO,y,y,false,false
CONFIG_ARM64_VA_BITS,39,39,false,true
CONFIG_ARM64_VA_BITS_39,y,y,false,false
CONFIG_ARM64_VA_BITS_48,not set,not set,false,false
CONFIG_ARMV8_DEPRECATED,y,y,false,false
CONFIG_ARM_AMBA,y,y,false,false
CONFIG_ARM_ARCH_TIMER,y,y,false,false
CONFIG_ARM_ARCH_TIMER_EVTSTREAM,y,y,false,false
CONFIG_ARM_ARCH_TIMER_VCT_ACCESS,not set,not set,false,false
CONFIG_ARM_BIG_LITTLE_CPUFREQ,not set,not set,false,false
CONFIG_ARM_CCI400_PMU,not set,not set,false,false
CONFIG_ARM_CCI500_PMU,not set,not set,false,false
CONFIG_ARM_CCN,not set,not set,false,false
CONFIG_ARM_CPUIDLE,not set,not set,false,false
CONFIG_ARM_GIC,y,y,false,false
CONFIG_ARM_GIC_V3,y,y,false,false
CONFIG_ARM_KIRKWOOD_CPUFREQ,not set,not set,false,false
CONFIG_ARM_PMU,y,y,false,false
CONFIG_ARM_PSCI_FW,y,y,false,false
CONFIG_ARM_SMMU,not set,not set,false,false
CONFIG_ARM_SP805_WATCHDOG,not set,not set,false,false
CONFIG_ARM_TIMER_SP804,not set,not set,false,false
CONFIG_AS3935,not set,not set,false,false
CONFIG_ASHMEM,y,y,false,false
CONFIG_ASN1,y,y,false,false
CONFIG_ASSOCIATIVE_ARRAY,y,y,false,false
CONFIG_ASYMMETRIC_KEY_TYPE,y,y,false,false
CONFIG_ASYMMETRIC_PUBLIC_KEY_SUBTYPE,y,y,false,false
CONFIG_ASYNC_TX_DMA,not set,not set,false,false
CONFIG_AT803X_PHY,not set,not set,false,false
CONFIG_ATA,not set,not set,false,false
CONFIG_ATALK,not set,not set,false,false
CONFIG_ATA_OVER_ETH,not set,not set,false,false
CONFIG_ATH_CARDS,not set,not set,false,false
CONFIG_ATM,not set,not set,false,false
CONFIG_ATMEL_PIT,not set,not set,false,false
CONFIG_ATOMIC64_SELFTEST,not set,not set,false,false
CONFIG_AUDIT,y,y,false,false
CONFIG_AUDITSYSCALL,y,y,false,false
CONFIG_AUDIT_ARCH_COMPAT_GENERIC,y,y,false,false
CONFIG_AUDIT_COMPAT_GENERIC,y,y,false,false
CONFIG_AUDIT_GENERIC,y,y,false,false
CONFIG_AUDIT_TREE,y,y,false,false
CONFIG_AUDIT_WATCH,y,y,false,false
CONFIG_AUTOFS4_FS,not set,not set,false,false
CONFIG_AUXADC_NEED_POWER_ON,not set,not set,false,false
CONFIG_AUXADC_NOT_CONTROL_APMIXED_BASE,not set,not set,false,false
CONFIG_AUXDISPLAY,not set,not set,false,false
CONFIG_BACKLIGHT_LCD_SUPPORT,not set,not set,false,false
CONFIG_BACKLIGHT_RESUME_SYNC_TO_LCM,y,y,false,false
CONFIG_BACKLIGHT_SUPPORT_LM3697,not set,not set,false,false
CONFIG_BACKLIGHT_SUPPORT_LP8557,not set,not set,false,false
CONFIG_BACKTRACE_SELF_TEST,not set,not set,false,false
CONFIG_BASE_FULL,y,y,false,false
CONFIG_BASE_SMALL,0,0,false,false
CONFIG_BATMAN_ADV,not set,not set,false,false
CONFIG_BATTERY_BQ27XXX,not set,not set,false,false
CONFIG_BATTERY_DS2780,not set,not set,false,false
CONFIG_BATTERY_DS2781,not set,not set,false,false
CONFIG_BATTERY_DS2782,not set,not set,false,false
CONFIG_BATTERY_GAUGE_LTC2941,not set,not set,false,false
CONFIG_BATTERY_MAX17040,not set,not set,false,false
CONFIG_BATTERY_MAX17042,not set,not set,false,false
CONFIG_BATTERY_SBS,not set,not set,false,false
CONFIG_BAT_LOW_TEMP_PROTECT_ENABLE,not set,not set,false,false
CONFIG_BCACHE,not set,not set,false,false
CONFIG_BCM7038_WDT,not set,not set,false,false
CONFIG_BCM7XXX_PHY,not set,not set,false,false
CONFIG_BCM87XX_PHY,not set,not set,false,false
CONFIG_BCMA,not set,not set,false,false
CONFIG_BCMA_POSSIBLE,y,y,false,false
CONFIG_BCM_KONA_USB2_PHY,not set,not set,false,false
CONFIG_BEFS_FS,not set,not set,false,false
CONFIG_BFS_FS,not set,not set,false,false
CONFIG_BH1750,not set,not set,false,false
CONFIG_BIG_KEYS,not set,not set,false,false
CONFIG_BINARY_PRINTF,y,y,false,false
CONFIG_BINFMT_ELF,y,y,false,false
CONFIG_BINFMT_MISC,not set,not set,false,false
CONFIG_BINFMT_SCRIPT,y,y,false,false
CONFIG_BITREVERSE,y,y,false,false
CONFIG_BLK_CGROUP,not set,not set,false,false
CONFIG_BLK_CMDLINE_PARSER,not set,not set,false,false
CONFIG_BLK_DEV,y,y,false,false
CONFIG_BLK_DEV_BSG,not set,not set,false,false
CONFIG_BLK_DEV_BSGLIB,not set,not set,false,false
CONFIG_BLK_DEV_COW_COMMON,not set,not set,false,false
CONFIG_BLK_DEV_CRYPTOLOOP,not set,not set,false,false
CONFIG_BLK_DEV_DM,y,y,false,false
CONFIG_BLK_DEV_DM_BUILTIN,y,y,false,false
CONFIG_BLK_DEV_DRBD,not set,not set,false,false
CONFIG_BLK_DEV_INITRD,y,y,false,false
CONFIG_BLK_DEV_INTEGRITY,not set,not set,false,false
CONFIG_BLK_DEV_IO_TRACE,not set,not set,false,false
CONFIG_BLK_DEV_LOOP,y,y,false,false
CONFIG_BLK_DEV_LOOP_MIN_COUNT,8,8,false,false
CONFIG_BLK_DEV_MD,y,y,false,false
CONFIG_BLK_DEV_NBD,not set,not set,false,false
CONFIG_BLK_DEV_NULL_BLK,not set,not set,false,false
CONFIG_BLK_DEV_RAM,not set,not set,false,false
CONFIG_BLK_DEV_RBD,not set,not set,false,false
CONFIG_BLK_DEV_SD,y,y,false,false
CONFIG_BLK_DEV_SR,not set,not set,false,false
CONFIG_BLOCK,y,y,false,false
CONFIG_BLOCK_COMPAT,y,y,false,false
CONFIG_BMA180,not set,not set,false,false
CONFIG_BMC150_ACCEL,not set,not set,false,false
CONFIG_BMC150_MAGN,not set,not set,false,false
CONFIG_BMG160,not set,not set,false,false
CONFIG_BMP085_I2C,not set,not set,false,false
CONFIG_BMP085_SPI,not set,not set,false,false
CONFIG_BMP280,not set,not set,false,false
CONFIG_BONDING,not set,not set,false,false
CONFIG_BOOT_PRINTK_DELAY,not set,not set,false,false
CONFIG_BOUNCE,not set,not set,false,false
CONFIG_BPF,y,y,false,false
CONFIG_BPF_JIT,not set,not set,false,false
CONFIG_BPF_SYSCALL,not set,not set,false,false
CONFIG_BQL,y,y,false,false
CONFIG_BRANCH_PROFILE_NONE,y,y,false,false
CONFIG_BRCMFMAC,not set,not set,false,false
CONFIG_BRIDGE,y,y,false,false
CONFIG_BRIDGE_IGMP_SNOOPING,y,y,false,false
CONFIG_BRIDGE_NETFILTER,y,y,false,false
CONFIG_BRIDGE_NF_EBTABLES,not set,not set,false,false
CONFIG_BRIDGE_VLAN_FILTERING,not set,not set,false,false
CONFIG_BROADCOM_PHY,not set,not set,false,false
CONFIG_BSD_PROCESS_ACCT,not set,not set,false,false
CONFIG_BT,not set,not set,false,false
CONFIG_BTRFS_FS,not set,not set,false,false
CONFIG_BUG,y,y,false,false
CONFIG_BUILDTIME_EXTABLE_SORT,y,y,false,false
CONFIG_BUILD_ARM64_APPENDED_DTB_IMAGE,y,y,false,false
CONFIG_BUILD_ARM64_APPENDED_DTB_IMAGE_NAMES,"""mediatek/trona_dvt mediatek/trona_evt mediatek/trona_hvt mediatek/trona_proto""","""mediatek/trona_dvt mediatek/trona_evt mediatek/trona_hvt mediatek/trona_proto""",false,false
CONFIG_BUILD_ARM64_APPENDED_KERNEL_IMAGE_NAME,"""Image.gz-dtb""","""Image.gz-dtb""",false,false
CONFIG_BUILD_ARM64_DTB_OVERLAY_IMAGE,not set,not set,false,false
CONFIG_BUILD_BIN2C,y,y,false,false
CONFIG_C2PORT,not set,not set,false,false
CONFIG_C60802_SUPPORT,not set,not set,false,false
CONFIG_CADENCE_WATCHDOG,not set,not set,false,false
CONFIG_CAIF,not set,not set,false,false
CONFIG_CAM_AVDD_SRC_SWITCH,y,y,false,false
CONFIG_CAM_OTP_DATA_USE_IDME,y,y,false,false
CONFIG_CAN,not set,not set,false,false
CONFIG_CAVIUM_ERRATUM_22375,y,y,false,false
CONFIG_CAVIUM_ERRATUM_23154,y,y,false,false
CONFIG_CAVIUM_ERRATUM_27456,y,y,false,false
CONFIG_CC10001_ADC,not set,not set,false,false
CONFIG_CC_OPTIMIZE_FOR_PERFORMANCE,y,y,false,false
CONFIG_CC_OPTIMIZE_FOR_SIZE,not set,not set,false,false
CONFIG_CC_STACKPROTECTOR,y,y,false,false
CONFIG_CC_STACKPROTECTOR_NONE,not set,not set,false,false
CONFIG_CC_STACKPROTECTOR_REGULAR,not set,not set,false,false
CONFIG_CC_STACKPROTECTOR_STRONG,y,y,false,false
CONFIG_CDROM_PKTCDVD,not set,not set,false,false
CONFIG_CEPH_LIB,not set,not set,false,false
CONFIG_CFG80211,y,y,false,false
CONFIG_CFG80211_CERTIFICATION_ONUS,not set,not set,false,false
CONFIG_CFG80211_CRDA_SUPPORT,y,y,false,false
CONFIG_CFG80211_DEBUGFS,not set,not set,false,false
CONFIG_CFG80211_DEFAULT_PS,not set,not set,false,false
CONFIG_CFG80211_DEVELOPER_WARNINGS,y,y,false,false
CONFIG_CFG80211_INTERNAL_REGDB,not set,not set,false,false
CONFIG_CFG80211_REG_DEBUG,not set,not set,false,false
CONFIG_CFG80211_WEXT,not set,not set,false,false
CONFIG_CFS_BANDWIDTH,not set,not set,false,false
CONFIG_CGROUPS,y,y,false,false
CONFIG_CGROUP_CPUACCT,y,y,false,false
CONFIG_CGROUP_DEBUG,y,y,false,false
CONFIG_CGROUP_DEVICE,not set,not set,false,false
CONFIG_CGROUP_FREEZER,y,y,false,false
CONFIG_CGROUP_NET_CLASSID,not set,not set,false,false
CONFIG_CGROUP_NET_PRIO,not set,not set,false,false
CONFIG_CGROUP_PERF,not set,not set,false,false
CONFIG_CGROUP_PIDS,not set,not set,false,false
CONFIG_CGROUP_SCHED,y,y,false,false
CONFIG_CGROUP_SCHEDTUNE,y,y,false,false
CONFIG_CHARGER_BQ2415X,not set,not set,false,false
CONFIG_CHARGER_BQ24190,not set,not set,false,false
CONFIG_CHARGER_BQ24257,not set,not set,false,false
CONFIG_CHARGER_BQ24735,not set,not set,false,false
CONFIG_CHARGER_BQ25890,not set,not set,false,false
CONFIG_CHARGER_GPIO,not set,not set,false,false
CONFIG_CHARGER_HL7005,not set,not set,false,false
CONFIG_CHARGER_IDT_P9415,y,y,false,false
CONFIG_CHARGER_ISP1704,not set,not set,false,false
CONFIG_CHARGER_LP8727,not set,not set,false,false
CONFIG_CHARGER_MANAGER,not set,not set,false,false
CONFIG_CHARGER_MAX8903,not set,not set,false,false
CONFIG_CHARGER_RT9455,not set,not set,false,false
CONFIG_CHARGER_RT9458,not set,not set,false,false
CONFIG_CHARGER_RT9465,not set,not set,false,false
CONFIG_CHARGER_RT9466,not set,not set,false,false
CONFIG_CHARGER_RT9467,not set,not set,false,false
CONFIG_CHARGER_SMB347,not set,not set,false,false
CONFIG_CHECKPOINT_RESTORE,not set,not set,false,false
CONFIG_CHROME_PLATFORMS,not set,not set,false,false
CONFIG_CHR_DEV_OSST,not set,not set,false,false
CONFIG_CHR_DEV_SCH,not set,not set,false,false
CONFIG_CHR_DEV_SG,not set,not set,false,false
CONFIG_CHR_DEV_ST,not set,not set,false,false
CONFIG_CICADA_PHY,not set,not set,false,false
CONFIG_CLATM_CHOOSE_HIGHER_TARGET_TJ,y,y,false,false
CONFIG_CLEANCACHE,not set,not set,false,false
CONFIG_CLKBUF_MT8183_XOWCN_COCLOCK,y,y,false,false
CONFIG_CLKDEV_LOOKUP,y,y,false,false
CONFIG_CLKSRC_OF,y,y,false,false
CONFIG_CLKSRC_PROBE,y,y,false,false
CONFIG_CLK_QORIQ,not set,not set,false,false
CONFIG_CLONE_BACKWARDS,y,y,false,false
CONFIG_CLS_U32_MARK,y,y,false,false
CONFIG_CLS_U32_PERF,y,y,false,false
CONFIG_CLZ_TAB,y,y,false,false
CONFIG_CM32181,not set,not set,false,false
CONFIG_CM3232,not set,not set,false,false
CONFIG_CM3323,not set,not set,false,false
CONFIG_CM36651,not set,not set,false,false
CONFIG_CMA,not set,not set,false,false
CONFIG_CMDLINE,"""console=tty0 console=ttyMT3,921600n1 root=/dev/ram vmalloc=496M slub_max_order=0 slub_debug=O ""","""console=tty0 console=ttyMT3,921600n1 root=/dev/ram vmalloc=496M slub_max_order=0 slub_debug=O """,false,false
CONFIG_CMDLINE_EXTEND,not set,not set,false,false
CONFIG_CMDLINE_FORCE,not set,not set,false,false
CONFIG_CMDLINE_FROM_BOOTLOADER,y,y,false,false
CONFIG_COMEDI,not set,not set,false,false
CONFIG_COMMON_CLK,y,y,false,false
CONFIG_COMMON_CLK_CDCE706,not set,not set,false,false
CONFIG_COMMON_CLK_CDCE925,not set,not set,false,false
CONFIG_COMMON_CLK_MEDIATEK,y,y,false,false
CONFIG_COMMON_CLK_MEDIATEK_NEW,y,y,false,false
CONFIG_COMMON_CLK_MT6739,not set,not set,false,false
CONFIG_COMMON_CLK_MT6757,not set,not set,false,false
CONFIG_COMMON_CLK_MT6758,not set,not set,false,false
CONFIG_COMMON_CLK_MT6759,not set,not set,false,false
CONFIG_COMMON_CLK_MT6763,not set,not set,false,false
CONFIG_COMMON_CLK_MT6775,not set,not set,false,false
CONFIG_COMMON_CLK_MT6799,not set,not set,false,false
CONFIG_COMMON_CLK_MT8167,not set,not set,false,false
CONFIG_COMMON_CLK_MT8183,y,y,false,false
CONFIG_COMMON_CLK_PXA,not set,not set,false,false
CONFIG_COMMON_CLK_SI514,not set,not set,false,false
CONFIG_COMMON_CLK_SI5351,not set,not set,false,false
CONFIG_COMMON_CLK_SI570,not set,not set,false,false
CONFIG_COMMON_CLK_VERSATILE,not set,not set,false,false
CONFIG_COMMON_CLK_XGENE,y,y,false,false
CONFIG_COMMON_CLK_XLNX_CLKWZRD,not set,not set,false,false
CONFIG_COMPACTION,y,y,false,false
CONFIG_COMPAT,y,y,false,false
CONFIG_COMPAT_BINFMT_ELF,y,y,false,false
CONFIG_COMPAT_BRK,y,y,false,false
CONFIG_COMPAT_NETLINK_MESSAGES,y,y,false,false
CONFIG_COMPAT_OLD_SIGACTION,y,y,false,false
CONFIG_COMPILE_TEST,not set,not set,false,false
CONFIG_CONFIGFS_FS,y,y,false,false
CONFIG_CONFIG_MTK_DISABLE_LMK_PROMOTE_PRIORITY,not set,not set,false,false
CONFIG_CONNECTOR,not set,not set,false,false
CONFIG_CONSOLE_LOCK_DURATION_DETECT,y,y,false,false
CONFIG_CONTEXT_SWITCH_TRACER,y,y,false,false
CONFIG_CORDIC,not set,not set,false,false
CONFIG_COREDUMP,y,y,false,false
CONFIG_CORESIGHT,not set,not set,false,false
CONFIG_CORE_DUMP_DEFAULT_ELF_HEADERS,not set,not set,false,false
CONFIG_CP15_BARRIER_EMULATION,y,y,false,false
CONFIG_CPUFREQ_DT,not set,not set,false,false
CONFIG_CPUSETS,y,y,false,false
CONFIG_CPU_BIG_ENDIAN,not set,not set,false,false
CONFIG_CPU_FREQ,y,y,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_CONSERVATIVE,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_INTERACTIVE,y,y,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_ONDEMAND,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_PERFORMANCE,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_POWERSAVE,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_SCHED,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_SCHEDPLUS,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_SCHEDUTIL,not set,not set,false,false
CONFIG_CPU_FREQ_DEFAULT_GOV_USERSPACE,not set,not set,false,false
CONFIG_CPU_FREQ_GOV_COMMON,y,y,false,false
CONFIG_CPU_FREQ_GOV_CONSERVATIVE,not set,not set,false,false
CONFIG_CPU_FREQ_GOV_INTERACTIVE,y,y,false,false
CONFIG_CPU_FREQ_GOV_ONDEMAND,y,y,false,false
CONFIG_CPU_FREQ_GOV_PERFORMANCE,y,y,false,false
CONFIG_CPU_FREQ_GOV_POWERSAVE,y,y,false,false
CONFIG_CPU_FREQ_GOV_SCHED,not set,not set,false,false
CONFIG_CPU_FREQ_GOV_SCHEDPLUS,y,y,false,false
CONFIG_CPU_FREQ_GOV_SCHEDUTIL,not set,not set,false,false
CONFIG_CPU_FREQ_GOV_USERSPACE,y,y,false,false
CONFIG_CPU_FREQ_SCHED_ASSIST,not set,not set,false,false
