root,file,line,class,method,kind,description,excerpt
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/AppsRecencyDeck.java,52,AppsRecencyDeck,,home_control,HOME/launcher control marker,"SUPPORTED_ACTIONS = Collections.unmodifiableSet(new HashSet(Arrays.asList(""com.amazon.fireappscardproducer.REFRESH_DECK"", CardProducerConstants.ACTION_REFRESH_CARDS, SisUpdateService.ACCOUNT_ADDED_INTENT_ACTION, ""android.intent.action.LOCALE_CHANGED"", ""com.amazon.firelauncher.appmanager.APPS_UPDATED"", ""com.amazon.firelauncher.appmanager.APPS_REMOVED"", ""com.amazon.action.PACKAGE_RECENCY_NOTIFICATION"", RemoveActions.getAction(removeType, ContentTypes.CONTENT_TYPE_APPS), RemoveActions.getAction(rem"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/AppsRecencyDeck.java,123,AppsRecencyDeck,ProcessedCards,pending_intent,PendingIntent or callback dispatch,"arrayList.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", getCardId(app.getPackageName(), app.getActivityName(), Targets.FOR_YOU), this.weblabController.getTreatmentAndRecordTrigger(CombineContinueWeblab.ACTIVE_WEBLAB) == Weblab.Treatment.T1 ? Targets.CONTINUE_CONTENT : Targets.RECENT_APPS, Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList(template))), 0).withExtra(""CONTENT_TYPE"", ContentTypes.CONTENT_TYPE_APPS).withExtra(ProducerExt"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/AppsRecencyDeck.java,123,AppsRecencyDeck,ProcessedCards,home_control,HOME/launcher control marker,"arrayList.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", getCardId(app.getPackageName(), app.getActivityName(), Targets.FOR_YOU), this.weblabController.getTreatmentAndRecordTrigger(CombineContinueWeblab.ACTIVE_WEBLAB) == Weblab.Treatment.T1 ? Targets.CONTINUE_CONTENT : Targets.RECENT_APPS, Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList(template))), 0).withExtra(""CONTENT_TYPE"", ContentTypes.CONTENT_TYPE_APPS).withExtra(ProducerExt"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/AppsRecencyDeck.java,146,AppsRecencyDeck,generateCardIds,pending_intent,PendingIntent or callback dispatch,"arrayList.add(getCardId(appId.getPackageName(), appId.getActivityName(), str));"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/AppsRecencyDeck.java,153,AppsRecencyDeck,isRemoveAction,home_control,HOME/launcher control marker,"return RemoveActions.getAction(removeType, ContentTypes.CONTENT_TYPE_APPS).equals(str) || RemoveActions.getAction(removeType, ContentTypes.CONTENT_TYPE_GAMES).equals(str) || ""com.amazon.firelauncher.appmanager.APPS_REMOVED"".equals(str) || ""com.amazon.cmsfirecardproducer.REMOVE_FROM_HOME"".equals(str) || ""com.amazon.cmsfirecardproducer.REMOVE_FROM_DEVICE"".equals(str) || ""CLEAR_RECENT_APPS"".equals(str);"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ContentTypes;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ProducerExtras;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefMarkerUtil;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefWidgets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RemoveActions;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Targets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.sis.SisUpdateService;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,53,GamesAppsLibraryDeck,,home_control,HOME/launcher control marker,"SUPPORTED_ACTIONS = Collections.unmodifiableSet(new HashSet(Arrays.asList(""com.amazon.fireappscardproducer.REFRESH_DECK"", ""com.amazon.firelauncher.appmanager.APPS_ADDED"", CardProducerConstants.ACTION_REFRESH_CARDS, SisUpdateService.ACCOUNT_ADDED_INTENT_ACTION, ""android.intent.action.LOCALE_CHANGED"", ""com.amazon.firelauncher.appmanager.APPS_UPDATED"", ""com.amazon.firelauncher.appmanager.APPS_REMOVED"", ""com.amazon.action.PACKAGE_RECENCY_NOTIFICATION"", RemoveActions.getAction(removeType, ContentType"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/GamesAppsLibraryDeck.java,120,GamesAppsLibraryDeck,ProcessedCards,home_control,HOME/launcher control marker,"arrayList2.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", str4.equals(Targets.GAMESAPPS) ? Targets.GAMESAPPS : Targets.APPSGAMES, str4, Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList(template))), 1).withExtra(""CONTENT_TYPE"", ContentTypes.CONTENT_TYPE_GAMES_APPS).withExtra(ProducerExtras.REF_MARKER, RefMarkerUtil.getImpressionTag(str4, RefWidgets.LIBRARY)).withExtra(ProducerExtras.CARD_NAME, RefWidgets.LIBRARY).isSyncable(false).b"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ContentTypes;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ProducerExtras;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefMarkerUtil;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefWidgets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RemoveActions;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Targets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.db.AppMetadata;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.restrictions.RestrictionConstants;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,32,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.sis.SisUpdateService;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,54,LibrarySectionDeck,,home_control,HOME/launcher control marker,"private static final Set<String> COMMON_SUPPORTED_ACTIONS = Collections.unmodifiableSet(new HashSet(Arrays.asList(""com.amazon.fireappscardproducer.REFRESH_DECK"", CardProducerConstants.ACTION_REFRESH_CARDS, SisUpdateService.ACCOUNT_ADDED_INTENT_ACTION, ""android.intent.action.LOCALE_CHANGED"", ""com.amazon.firelauncher.appmanager.APPS_ADDED"", ""com.amazon.firelauncher.appmanager.APPS_UPDATED"", ""com.amazon.firelauncher.appmanager.APPS_REMOVED"", ""com.amazon.action.PACKAGE_RECENCY_NOTIFICATION"", ""com.am"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,235,AppSectionParams,ProcessedCards,home_control,HOME/launcher control marker,"arrayList3.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", this.downloadedCardId, this.sectionParams.getTarget(false), Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList(headerTailActionTemplateBuilder.build()))), 1).withExtra(""CONTENT_TYPE"", this.sectionParams.getContentType()).withExtra(ProducerExtras.REF_MARKER, RefMarkerUtil.getImpressionTag(this.sectionParams.getTarget(false), RefWidgets.LIBRARY)).withExtra(ProducerExtras.CARD_NA"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/LibrarySectionDeck.java,237,AppSectionParams,ProcessedCards,home_control,HOME/launcher control marker,"arrayList3.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", this.downloadedCardId + ""-test"", this.sectionParams.getTarget(true), Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList(headerTailActionTemplateBuilder.build()))), 1).withExtra(""CONTENT_TYPE"", ContentTypes.CONTENT_TYPE_GAMES).withExtra(ProducerExtras.CARD_NAME, RefWidgets.LIBRARY).isSyncable(false).build());"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ContentTypes;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ProducerExtras;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefMarkerUtil;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RefWidgets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RemoveActions;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.Targets;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.sis.SisUpdateService;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,48,UpNextDeck,,home_control,HOME/launcher control marker,"SUPPORTED_ACTIONS = Collections.unmodifiableSet(new HashSet(Arrays.asList(""com.amazon.fireappscardproducer.REFRESH_DECK"", CardProducerConstants.ACTION_REFRESH_CARDS, SisUpdateService.ACCOUNT_ADDED_INTENT_ACTION, ""android.intent.action.LOCALE_CHANGED"", ""com.amazon.firelauncher.appmanager.APPS_ADDED"", ""com.amazon.firelauncher.appmanager.APPS_UPDATED"", ""com.amazon.firelauncher.appmanager.APPS_REMOVED"", ""com.amazon.action.PACKAGE_RECENCY_NOTIFICATION"", RemoveActions.getAction(removeType, ContentType"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,72,UpNextDeck,ProcessedCards,home_control,HOME/launcher control marker,"if (!str.equals(""com.amazon.firelauncher.appmanager.APPS_REMOVED"")) {"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,97,UpNextDeck,getCardId,pending_intent,PendingIntent or callback dispatch,"return String.format(""%s_%s_%s"", Targets.UP_NEXT_RECENT, appId.getPackageName(), appId.getActivityName());"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/deck/UpNextDeck.java,112,UpNextDeck,getCards,home_control,HOME/launcher control marker,"arrayList.add(new Card.Builder(""com.amazon.firelauncher.fireappscardproducer"", getCardId(app.getId()), Targets.UP_NEXT_RECENT, Compression.compress(this.serializationHelper.writeObjectAsString(Collections.singletonList((Template) ((LauncherDescriptiveBuilderFactory.TemplateBuilder) new LauncherDescriptiveBuilderFactory().getDescriptiveImageTemplate(TemplateIds.TEMPLATE_122, Collections.singletonList(descriptiveImageItem)).withActions(descriptiveImageItem.getPrimaryAction(), descriptiveImageItem."
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/BaseCardProducerService.java,101,BaseCardProducerService,onHandleWork,home_control,HOME/launcher control marker,"cardProducerClientCreate = CardProducerClient.create(getApplicationContext(), ""com.amazon.firelauncher.fireappscardproducer"");"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/BootstrappingProducerService.java,318,BootstrappingProducerService,insertNewApps,pending_intent,PendingIntent or callback dispatch,"arrayList.add(SimpleApp.createNewApp(appId.getPackageName(), appId.getActivityName(), Long.valueOf(clock.currentTime()), getAppIconInventory(), getPackageManagerUtils(), getAppstoreLockerFacade()));"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,3,,,broadcast_receiver,broadcast receiver or sender,import android.content.BroadcastReceiver;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,12,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ContentTypes;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,13,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.RemoveActions;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,85,CardActionService,startActivity,intent_dispatch,activity/package state dispatch,startActivity(intent);
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,101,RemoveFromHomeReceiver,getAppIds,broadcast_receiver,broadcast receiver or sender,public static final class RemoveFromHomeReceiver extends DelegatingBroadcastReceiver {
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,106,RemoveFromHomeReceiver,super,broadcast_receiver,broadcast receiver or sender,"@Override // com.amazon.fireappscardproducer.service.CardActionService.DelegatingBroadcastReceiver, android.content.BroadcastReceiver"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,107,RemoveFromHomeReceiver,super,broadcast_receiver,broadcast receiver or sender,"public /* bridge */ /* synthetic */ void onReceive(Context context, Intent intent) {"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,108,RemoveFromHomeReceiver,super,broadcast_receiver,broadcast receiver or sender,"super.onReceive(context, intent);"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,112,RemoveFromHomeReceiverOld,super,broadcast_receiver,broadcast receiver or sender,public static final class RemoveFromHomeReceiverOld extends DelegatingBroadcastReceiver {
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,117,RemoveFromHomeReceiverOld,super,broadcast_receiver,broadcast receiver or sender,"@Override // com.amazon.fireappscardproducer.service.CardActionService.DelegatingBroadcastReceiver, android.content.BroadcastReceiver"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,118,RemoveFromHomeReceiverOld,super,broadcast_receiver,broadcast receiver or sender,"public /* bridge */ /* synthetic */ void onReceive(Context context, Intent intent) {"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,119,RemoveFromHomeReceiverOld,super,broadcast_receiver,broadcast receiver or sender,"super.onReceive(context, intent);"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,123,RemoveFromDeviceReceiverOld,super,broadcast_receiver,broadcast receiver or sender,public static final class RemoveFromDeviceReceiverOld extends DelegatingBroadcastReceiver {
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/fireappscardproducer/service/CardActionService.java,128,RemoveFromDeviceReceiverOld,super,broadcast_receiver,broadcast receiver or sender,"@Override // com.amazon.fireappscardproducer.service.CardActionService.DelegatingBroadcastReceiver, android.content.BroadcastReceiver"
