source_scope,source_path,source_sha256,kconfig,registration_or_fops,user_copy,local_gate,control_channel,secure_or_trusted_marker,uevent_or_netlink_marker,framework_sink,launcher_sink,runtime_reachability,evidence_class,representative_locations
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_algo.c,5d8a3e2421479a49bea2b1ff4755f34ca1285fd576044a0b16f7d70af8650ebc,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_api.c,5138ca785f6db8e1f29e80da6124457f7232f7d023c00922d0395524dd76681a,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,secure-world-marker,yes,no,none-observed,none-observed,not-derived-from-source,support-code-only,secure_world:448:<file-scope>; secure_world:473:<file-scope>; secure_world:484:<file-scope>; secure_world:496:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_core.c,04b1060f0ddbc0bc9956962a05a73fff190fb1ce21856378a71dc194766f72e5,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_cpu.c,73adf9255a6e52dec11ad33dcd3c7aed0689d3563677b409295054cf1b84f87f,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_internal.h,6beb85e62af339da4bd58a4a441e077fa8a6f888bdb2f033a88dfc99aa3a494e,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_main.c,9f61b9ae138e9580083e58c44b72e3bee2b6ac22905722717d53caad233dc9cc,drivers/misc/mediatek/base/power/Kconfig,device_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:626:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_ops.c,a820ae7bd02836de889f94ffcc9cc0bfa110e314d3e002cf0732e7f0f1535933,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/hps_v3/mtk_hps_procfs.c,e8e6fa64f6c52b37ec99e4c32880fd80cb935d6c059332afcbb7fa8553bb824a,drivers/misc/mediatek/base/power/Kconfig,proc_sysfs_debugfs_registration,6,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:97:<file-scope>; property_or_boot_state:196:<file-scope>; property_or_boot_state:204:<file-scope>; property_or_boot_state:225:<file-scope>; property_or_boot_state:253:<file-scope>; user_copy:281:<file-scope>; user_copy:357:<file-scope>; property_or_boot_state:444:<file-scope>; user_copy:466:<file-scope>; property_or_boot_state:526:<file-scope>; user_copy:549:<file-scope>; property_or_boot_state:610:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_clk_id.h,904b48c12505161a084fdf05e1aaa5449768485816009d294cb0098d4389a387,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_clkbuf_ctl.h,83d424b1f6e3a5a9bf2215cec3c2678231ca4672c1e080ee1b154f40f4c018bc,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_common_static_power.h,32b7c9347bf388f25782aaf7082b60b4ea52d8e459934204cda3d611d97600c3,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_cpufreq_hybrid.h,bbd9ac42190733dcfaf589f9916e43d0066d8781b54ee490f5615b1bbc8d0a82,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_dvfsrc_reg.h,99a3d1b0bc0c17cf82fde2a1f8bab4b2c8efd0bd7dcc4831604db1fe2b04486c,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_idle.h,db9ee1e7c666f8f89ccdde641cc61ae8e3e78f668e5ec5ca95b546eb216fe66b,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_idle_mcdi.h,d1f5c6b65d1f11a7a8575eec9be20f5b98e9b389d789e0c4622276d11172add0,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_idle_profile.h,2d42856897282b52b7cdbc0ee1cbd7a555f4141ac88acd2356bb8c4ef743e943,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_power_gs_api.h,c59d55a0ed8163dca389cb6d5fd7bf267bbd8ae0321e5f6993ab4e4b47872ee9,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_sleep.h,b916647fa50887914f44c8a17f312bf82c3bbf90d61b545221ea85b644607223,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm.h,fde442e21c83b35c4b37cc4749c927cc4799d4506907338ea117a5f79e41088f,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_idle.h,75805c75aa604100b3ff05ec4d7c84c7932afb306c2b3943b1eb36bc49b5d24c,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_misc.h,bf0b74a7f3ecb6d9eb5e40c1969abc3ad00ffc59eb222efe8e9414a222f49ccc,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_reg.h,bc8d6f727d47671be0a01e2cfafbfa4b342ebe29d4ee8b2b01292bb2ef07de75,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_resource_req.h,8e4bcdf849c91eec072298f66cfc38a1d4ce37bf4cde14178a4a4e03d1f04e20,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_sleep.h,2e328dc1f7388cba083580a7ef2ba2d13208c9d3108edc441fbcafa056227099,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_vcore_dvfs.h,7e86f6aaa34ded8d35648846d58385d807776571d2f0bbfcfe2aa788a2d0c37a,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_spm_vcore_dvfs_ipi.h,ab25aceca7977f8f44015bab69fad1489b0e77f0ae11fb3dfbef50918ff9f428,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_swpm.h,83722df6a16916a44908ef99772de53fe868b25c6da57d67fdc8904fc092bb1b,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_udi.h,26e873b42bb9b9a25531cde2b70fa61e33e8571c2b58777105627c92a886c2b9,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_upower.h,ae473a2cdb2064397629e3fcd9c309a01086113d32016af10091b04a8fd7e707,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_vcorefs_governor.h,c7d260701193e732e3cb0841fb0379004d9582eff098d40c1127ab61e6720355,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/mtk_vcorefs_manager.h,7721c2cd2687126adbb41199703e22ed2a180b381a6fcd9659e894a42e826d3e,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/clkbuf_v1/mtk_clkbuf_common.h,34bc5a10b55b07a65340a3ded8498a9e2bb6965573c1e211f028acd99773d900,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,property_or_boot_state:28:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/clkbuf_v1/mtk_clkbuf_ctl.h,7c8ca90b7d6c844830231fe050c71f6f9752fa891319104552a88cad3b7f0c12,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/clkbuf_v1/mt8183/mtk_clkbuf_hw.h,9e7845484f4f1c4df0c13223e0dd7ae2545ce27f0bf0d2e17785fbe4955cc9fc,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/cpuidle_v3/mtk_cpuidle.h,5cf8c62bcf05fb136cc34da3ca0a834ca3779530bcf229ad667c99998bf22af4,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/dcm_v1/mtk_dcm.h,f0dc66456e5e9687913677cb4931b96d6a82cbba370cd1100f4d1df655a6f989,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/dcm_v1/mtk_dcm_common.h,100254daf1afd7d0fae235346268419e09e992371c22b6d41177b2f150326b42,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/dcm_v1/mt8183/mtk_dcm_autogen.h,6376ba50701c38b2bf36b280af74ef12cd19f3d32a815c06bc98295d17eeebca,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/dcm_v1/mt8183/mtk_dcm_internal.h,2a43f412be3f6a4c42e480803d18a299a70bccb7f6c51a52c3601b632d651e32,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,secure-world-marker,yes,no,none-observed,none-observed,not-derived-from-source,support-code-only,secure_world:38:<file-scope>; secure_world:42:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/leakage_table_v2/mtk_spower_data.h,b98ba19b8b264e51104aa205f4d86aa77154eb1c0f07c4b0fc825e89f0e6e4c0,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/leakage_table_v2/mtk_spower_data_mt8183.h,26c91ec832a78ddadbf90700f73535ea9e7f85436ba388d9ebde83fb32aefbd8,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/leakage_table_v2/mtk_static_power.h,aaa4f39c05a289d8774077d3ae2a491511c6e2dd90d18f10298fa8d8529bc852,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/leakage_table_v2/mtk_static_power_mt8183.h,39cba5da93c771bd972cca905462632021bdccc24fb3c00a9f6911e0d1fd43cb,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/power_gs_v1/mtk_power_gs.h,8b4081b412081ff9ebbdacafcfb5ae97e418d9a6b2b40f652a33bb8830787463,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/power_gs_v1/mtk_power_gs_api.h,442e595587c55ac14105d48ad446047b7e2dd176251db06676c9b4093ac0337e,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/power_gs_v1/mtk_power_gs_internal.h,9e130516e1aa4a8e303781a957846cc4ab25a031020f39ce27174ef31820a1bb,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/power_gs_v1/mt8183/mtk_power_gs_array.h,81d9f246f81f707c1ae0d77a73a4c880c8f2ee7dc91eb283b687d02cfb0629bc,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_dvfsrc_reg_mt8183.h,6ceb16c360eac76f151c3527a739802a7eea7a5361a81844fba34f55d0254a4a,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_idle.h,5a5b774ddf1cdaf58e0f6c73afc4263c0cb7ef4098edc54c64aa81d05403fe2f,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_idle_internal.h,957ba0c87bfe6ad9538a2e1514f4fe449b60c10f28ac120e3254c7389327b02b,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_idle_mcdi.h,6f6dec788d7ad4a34e2b7b54c63b71950071440e2e79a9ae66bf68bba66e7139,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_idle_mt8183.h,89614326d58717a123b2a32a73cfaedac368c501e4735c25fd2c56bb0a81f4a0,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_idle_profile.h,22b0f633fd21cf869e20c1737964efd70b3cf361c8ff61e0726a28a78a1c2f12,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_sleep.h,743c433a9b63e42ff8d696b56d4e5d347be75022e301c5e55d605e174e983b5b,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_sleep_reg_md_reg_mt8183.h,a4ed822e3fcfddd3d0173ee9627960bdf911b0941cc1e1248ea6265a55288fe3,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_spm.h,6c9c6ae0f18575926f72f5cc0a7356cc6da566d3b26c57db6c573c20c1dfaa93,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_spm_dpidle.h,f1b1ce96fcd6da3ce05eaa99754f0babc0ec9523b9fe2f8871f1fcd977d040ff,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_spm_idle.h,e9e61aa3a9f6f4b0f55cbba3e6389b469996d2c6cc648abe9e8813a0d14e9ade,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_spm_internal.h,a87fcf05a6bfae221022b461e3eb02fd932c80c22d70e3ffd5f100b1a18a90b8,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/base/power/include/spm_v4/mtk_spm_misc.h,ab086ba22d2faee23bca6e356b907aa21c1701d0cd5c6c2c63d388b773cfade6,drivers/misc/mediatek/base/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
